sample	chr	start	end	baf	n_baf	sd_baf	depth_ratio	n_ratio	sd_ratio	CNt	A	B	LPP
sample_093_PC	13	18174154	18177586	0.37925020130000003	9	0.1621276075	0.4761799369	720	0.3519185603	3	2.0	1.0	-6.744471684
sample_093_PC	13	18177623	22916257	0.49889038939999997	89	0.07925882241	1.061740508	139847	0.5877934609000001	4	2.0	2.0	-6.780850888
sample_093_PC	13	23279329	99295007	0.13083677800000001	408	0.07678408264	0.6415580881	972158	0.3365566392	2	2.0	0.0	-6.999844498
sample_093_PC	13	99314667	100670368	0.4993628944	11	0.056851321239999995	0.1797053804	23784	0.110316174	0	0.0	0.0	-6.8843312260000005
sample_093_PC	13	101067948	114281830	0.1136547302	200	0.07574635272000001	0.6863470345999999	268158	0.3830911062	2	2.0	0.0	-6.851005009
sample_093_PC	14	18602156	19434334	0.4548451135	10	0.1832568325	0.9184138959999999	12387	0.5496429372999999	4	2.0	2.0	-6.8492195670000005
sample_093_PC	14	19666423	106802973	0.4989451164	1206	0.058483114270000004	1.104657912	2558175	0.5332569339	4	2.0	2.0	-6.9726028289999995
sample_093_PC	15	20240790	101876287	0.3285498592	1011	0.08105804852000001	0.6890306217000001	2593277	0.3440850673	2	1.0	1.0	-9.391055175
sample_093_PC	16	16888	31982097	0.4797711686	723	0.047112259280000006	1.13656977	1597874	0.5284101018999999	4	2.0	2.0	-6.8464260789999996
sample_093_PC	16	32084421	34266408	0.3834164368	25	0.1199453626	1.0646682570000001	35102	0.617969554	3	2.0	1.0	-6.839533172
sample_093_PC	16	34573026	36101193	0.4605596936	28	0.07323167557	1.251229114	19311	0.9149254556	4	2.0	2.0	-6.910630092999999
sample_093_PC	16	46386441	83486473	0.4989190751	417	0.06050252037000001	1.093087874	1005986	0.4892670583	4	2.0	2.0	-6.934731069
sample_093_PC	16	83948855	84054442	0.1390311573	27	0.04523106237	0.6602213225	10032	0.2433492909	2	2.0	0.0	-6.7568609770000005
sample_093_PC	16	84059457	90095932	0.47130667049999997	247	0.04877307161	1.066761463	319402	0.4641068203	4	2.0	2.0	-7.019094851
sample_093_PC	17	118325	316760	0.4985144932	17	0.1352495515	0.6650979584000001	8610	0.4039734424	2	1.0	1.0	-6.733170941
sample_093_PC	17	316961	3027144	0.11733450210000002	88	0.05512952237000001	0.7394791715000001	172557	0.3688606185	2	2.0	0.0	-6.920468193
sample_093_PC	17	3062561	3063014	0.4457535582	9	0.03385795492	0.5532288522	453	0.2242921888	9	5.0	4.0	-6.748262262999999
sample_093_PC	17	3198296	18930708	0.1243070391	563	0.07167351828	0.7341024404000001	990967	0.3205167828	2	2.0	0.0	-7.659454421
sample_093_PC	17	19578868	22524265	0.4992475212	105	0.07358803131	1.1672049359999999	94396	0.5206942658	4	2.0	2.0	-6.7352653479999995
sample_093_PC	17	25074459	83094142	0.35445784420000004	1196	0.07386934975	0.9715256318000001	2882772	0.44399723259999996	3	2.0	1.0	-7.580102851
sample_093_PC	18	108058	15005737	0.3570069776	229	0.08421882489	0.8947128070999999	359187	0.47175910520000003	3	2.0	1.0	-6.741300232
sample_093_PC	18	21440199	23871358	0.4089779475	12	0.05847506591	0.9964214309	78815	0.45439637439999997	3	2.0	1.0	-7.123694167999999
sample_093_PC	18	24332901	80160338	0.1947559148	315	0.09125598832000001	0.4617802361	713106	0.22675199780000002	1	1.0	0.0	-10.48532034
sample_093_PC	19	281360	18356030	0.35418960039999997	963	0.06605892777000001	0.9433911116	1807084	0.42625697030000004	3	2.0	1.0	-6.864615105
sample_093_PC	19	18386214	21991490	0.3572926374	117	0.1069499251	0.7992854731999999	236727	0.4249445944	3	2.0	1.0	-6.907425027
sample_093_PC	19	22052505	22286431	0.2328750359	12	0.043766858219999996	1.9273531590000001	9701	0.9473877562999999	5	4.0	1.0	-6.754943707000001
sample_093_PC	19	22392939	24163225	0.4991855561	58	0.09252629814999999	0.7995739359999999	64252	0.4910151118	2	1.0	1.0	-6.894235782999999
sample_093_PC	19	27805500	58563286	0.4989383779	1324	0.062281939179999996	1.141027443	2581291	0.5327674088000001	4	2.0	2.0	-6.734474844
sample_093_PC	20	157484	25774922	0.4992706841	319	0.05282193501	1.224638057	605228	0.5757893859000001	4	2.0	2.0	-6.930281998
sample_093_PC	20	28581925	30388547	0.3740874899	73	0.08894034137	1.002896855	14144	0.5934514089999999	3	2.0	1.0	-6.773475335
sample_093_PC	20	30391112	30494212	0.16967893969999998	10	0.146862899	0.5898561023	1195	0.5850788489000001	2	2.0	0.0	-6.778709788
sample_093_PC	20	30494270	64328010	0.4991736716	580	0.05216426467	1.246910397	1303955	0.5362359739	4	2.0	2.0	-7.197275085
sample_093_PC	21	5034010	10692896	0.41360655	35	0.1294215833	0.8650424770999999	26249	0.6290178384	3	2.0	1.0	-6.831893625
sample_093_PC	21	13384473	46602462	0.3636120282	625	0.08418379764	0.8327775121	970169	0.4078334037	3	2.0	1.0	-7.420155337000001
sample_093_PC	22	10678964	12694031	0.492315891	31	0.09929241056	0.757858073	14884	0.5171023317	2	1.0	1.0	-6.8242985879999996
sample_093_PC	22	15528913	50755201	0.47523660630000003	920	0.05965551658	0.9479855296999999	1739577	0.42048019020000005	3	2.0	1.0	-8.572867006000001
sample_093_PC	X	290695	52862710	0.26357329399999996	57	0.1098334265	2.094649994	1021059	1.001688417	4			-4.018019003
sample_093_PC	X	64432416	102463005	0.03773377502	9	0.1555542063	2.24853642	562824	4.053489445	4			-4.017880022
sample_093_PC	X	115190633	156025116	0.4993729243	22	0.07276035503	0.9580605837	724940	0.430080323	2			-6.661692292000001
sample_093_PC	Y	9467257	11722097	0.483312595	102	0.08957637958999999	0.9450099481	15618	0.49206994740000004	2			-4.2141861689999995
sample_093_PC	Y	26436774	56878510	0.4347684108	7	0.12231614	0.7317089549	5017	0.4610581254	1			-4.838624391000001
sample_094_PC	1	16495	121398105	0.43319756049999997	1436	0.06465466730000001	0.9095055133	3544361	1.491193709	3	2.0	1.0	-6.735348861
sample_094_PC	1	125120343	248650825	0.37113663539999997	1307	0.06917097294999999	1.068087924	3387049	0.3558052259	4	3.0	1.0	-7.2527986470000005
sample_094_PC	2	675831	89046584	0.49932016840000004	712	0.05105098126	1.0611388290000001	1903681	0.3375075337	4	2.0	2.0	-6.987078057000001
sample_094_PC	2	89830991	91940980	0.44163319479999996	14	0.1561270967	1.009995148	38153	0.404213679	3	2.0	1.0	-6.806313291
sample_094_PC	2	94933707	95953986	0.4988349172	51	0.10445332199999999	0.9500456019	53774	0.33922726229999994	4	2.0	2.0	-6.77285316
sample_094_PC	2	95954026	118937600	0.49935854479999997	210	0.04820797037	1.0134429409999999	558453	0.3512378114	4	2.0	2.0	-6.787380698
sample_094_PC	2	118974466	136202913	0.3355694007	174	0.07377593068	0.80606646	316891	0.2612221171	2	2.0	0.0	-6.775154907
sample_094_PC	2	136329754	166046718	0.4993861121	136	0.04759252427	0.9919270278	420802	0.3522680017	4	2.0	2.0	-6.994403884
sample_094_PC	2	166047515	182858994	0.3586242219	188	0.07843155336	0.7366630654	527576	0.2319356534	2	2.0	0.0	-7.722884098
sample_094_PC	2	184936178	241816494	0.49893831270000005	831	0.04752372991000001	1.066413557	1716476	0.3245287849	4	2.0	2.0	-6.991062208
sample_094_PC	3	349318	90227511	0.4993497415	695	0.0517002332	1.104368009	2211599	0.3317776068	5	3.0	2.0	-8.138575581
sample_094_PC	3	93470371	98150126	0.37731982770000005	22	0.09263782291000001	0.7835388931999999	47620	0.28766536800000003	2	2.0	0.0	-6.794615066
sample_094_PC	3	98168651	126630614	0.4993388782	335	0.05414044687999999	1.047229235	659565	0.3306941558	4	2.0	2.0	-6.750830061
sample_094_PC	3	126733290	147403964	0.3476256491	181	0.06481200845	1.516125238	546043	0.5027795018	8	6.0	2.0	-6.73744847
sample_094_PC	3	148741608	160303893	0.3383684922	95	0.07461411291	1.072656095	228188	0.5050254356	5	4.0	1.0	-6.884982546
sample_094_PC	3	160424830	197830764	0.49924187880000004	419	0.05246927909	1.054993107	809599	0.3388040187	4	2.0	2.0	-6.79620225
sample_094_PC	4	85671	49017215	0.49918974549999995	492	0.06292648675	0.9912862668000001	945112	0.3071943954	4	2.0	2.0	-7.28736867
sample_094_PC	4	49092775	49711723	0.41391405840000006	24	0.1215872085	1.6764221019999999	6423	2.030131458	8	5.0	3.0	-6.736028871
sample_094_PC	4	52597597	112438547	0.407814138	463	0.06571391457999999	1.044701625	1040444	0.3563831401	4	3.0	1.0	-6.826064034
sample_094_PC	4	112441160	182169126	0.41002881259999996	290	0.06680087893999999	0.8547614174	861705	0.3328935593	3	2.0	1.0	-8.249219814
sample_094_PC	4	182680694	190179926	0.4001951502	123	0.06569097257999999	1.106961319	185371	0.3237596191	4	3.0	1.0	-6.948708792000001
sample_094_PC	5	163151	43173465	0.4298048289	350	0.06297158973	1.279225015	747486	0.3812958542	6	4.0	2.0	-6.8175682339999994
sample_094_PC	5	43292806	44305207	0.2692105574	14	0.06483881113	1.009963783	23740	0.3254250905	4	4.0	0.0	-6.736777106
sample_094_PC	5	49600765	49658498	0.45462547799999997	10	0.1312081044	4.015099558	1324	2.495517705	18	10.0	8.0	-6.733944485
sample_094_PC	5	49658576	49666817	0.49086503130000003	10	0.1313377749	3.212548349	1841	0.8832470915	20	10.0	10.0	-6.73597737
sample_094_PC	5	50402346	112922211	0.3789082715	331	0.07791336723999999	0.8193304687999999	918799	0.3277496646	2	2.0	0.0	-7.069634311000001
sample_094_PC	5	112976831	181260906	0.49928852450000005	752	0.04808651101	1.092066062	1857634	0.343633367	4	2.0	2.0	-7.565718617999999
sample_094_PC	6	335251	32637642	0.4976687929	922	0.059894478370000004	0.967479655	1031604	0.2770696122	4	2.0	2.0	-7.7334424770000005
sample_094_PC	6	32641679	32642505	0.3306918482	23	0.07847798715	0.4124618245	662	0.4038683652	18	13.0	5.0	-6.7487717929999995
sample_094_PC	6	32642572	60425399	0.4538531386	489	0.056545218960000004	0.986873852	993533	0.2861073416	4	2.0	2.0	-7.555929687000001
sample_094_PC	6	61603522	129611503	0.3399919633	383	0.07594009118	0.8029036993	954173	0.2501778167	2	2.0	0.0	-6.778555221
sample_094_PC	6	129616311	170640200	0.4992580997	408	0.05892245119	0.9776001818000001	893326	0.2965626322	4	2.0	2.0	-7.555341776000001
sample_094_PC	7	20943	57469686	0.40151421880000004	727	0.06414887344999999	1.265484908	1433740	0.4085063021	6	4.0	2.0	-6.748413403
sample_094_PC	7	62274916	128029804	0.41181670159999995	627	0.06292970709	1.2442625109999998	1564275	0.43190348689999997	6	4.0	2.0	-6.862844197
sample_094_PC	7	128081455	159034723	0.3484550752	509	0.061338446729999996	1.5302841530000002	1118884	0.46259375020000004	8	6.0	2.0	-6.748972198
sample_094_PC	8	246274	2938755	0.3972509099	42	0.05554053359	1.285666925	48924	0.4100306404	6	4.0	2.0	-6.749379339
sample_094_PC	8	2950261	32722168	0.3261324923	483	0.07196417174	0.816643675	667171	0.2483823529	2	2.0	0.0	-6.964984031
sample_094_PC	8	33372260	42187436	0.4095657208	57	0.05886883811000001	1.342189436	206250	0.4036978944	6	4.0	2.0	-6.818761744
sample_094_PC	8	48921133	144889982	0.4141275726	759	0.06372621267	1.259334638	1754209	0.3970425007	6	4.0	2.0	-6.799063931
sample_094_PC	9	286491	43116063	0.4992549352	385	0.05781296616000001	0.9932732536	848989	0.2830690898	4	2.0	2.0	-7.256663443
sample_094_PC	9	62601663	138177100	0.4921391292	1063	0.05003498085	1.00063763	2453216	0.2885914433	4	2.0	2.0	-7.345229411
sample_094_PC	10	47663	38943710	0.3383783164	452	0.07463190505	0.8162747935	770031	0.2464431943	2	2.0	0.0	-6.958995402999999
sample_094_PC	10	41859901	42149117	0.4145100163	9	0.1131047941	1.9106869069999999	1185	1.608486551	13	8.0	5.0	-6.733719263999999
sample_094_PC	10	42149314	54664208	0.49907612479999997	136	0.08454741454	0.8811255523999999	304876	0.30098221329999997	3	2.0	1.0	-7.1875654010000005
sample_094_PC	10	55977407	116860948	0.4992283249	582	0.050700322080000006	1.082950385	1654879	0.32949636109999997	4	2.0	2.0	-7.32771067
sample_094_PC	10	117375104	133689399	0.35641164770000006	257	0.07130928612000001	0.8108133693999999	425721	0.2299279736	2	2.0	0.0	-6.791936849
sample_094_PC	11	206089	50422246	0.4978554411	936	0.050722420020000006	0.927762471	1660948	0.2534384623	3	2.0	1.0	-7.609754414
sample_094_PC	11	54635927	134374737	0.4991471246	1153	0.05768228795	0.9813355073000001	2849560	0.2843197866	4	2.0	2.0	-8.109571754
sample_094_PC	12	14826	9402358	0.49097576229999995	304	0.04843412505	1.082604731	577111	0.2988867274	4	2.0	2.0	-6.872835932999999
sample_094_PC	12	9426100	25235382	0.3484279171	160	0.08213749570000001	0.8098344009	363679	0.259444797	2	2.0	0.0	-6.768915807000001
sample_094_PC	12	25549610	34166374	0.49944744770000005	82	0.03707356555	1.0350043820000001	192234	0.3224201355	4	2.0	2.0	-6.73322066
sample_094_PC	12	37575392	133225839	0.4991244437	1173	0.0504889212	1.056641345	3089472	0.3300566738	4	2.0	2.0	-6.929309182000001
sample_094_PC	13	18174393	37580768	0.49603289409999995	290	0.060318247289999995	1.0107136540000001	529751	0.3067527633	4	2.0	2.0	-6.810935221
sample_094_PC	13	37582569	75605675	0.349202181	180	0.06990198956	0.7903279201000001	455957	0.2288518146	2	2.0	0.0	-6.763872267000001
sample_094_PC	13	75636754	114299067	0.4993323943	357	0.04731058722	1.034680456	572953	0.31050908829999996	4	2.0	2.0	-6.733613849
sample_094_PC	14	18601553	105837365	0.49928974020000005	1222	0.04789546312	1.038088658	2655894	0.295978295	4	2.0	2.0	-6.735315096
sample_094_PC	14	105838227	106874951	0.4994597463	174	0.04627400497	0.9014145551	81761	0.25284959760000003	2	1.0	1.0	-6.877021289
sample_094_PC	15	19899435	23358854	0.4446401528	71	0.06379078291	0.9332679782	88173	0.32089647239999997	3	2.0	1.0	-6.753888311
sample_094_PC	15	23363213	25137594	0.49933192789999997	122	0.05920672818	0.6305206346	78415	0.29951621	0	0.0	0.0	-6.90568805
sample_094_PC	15	25679947	101965917	0.47681590329999995	1076	0.053310763319999996	0.9945548537000001	2752950	0.2864016438	4	2.0	2.0	-7.658603266
sample_094_PC	16	36167	34268522	0.4990777578	727	0.052995256799999994	1.046179575	1731634	0.32284862989999996	4	2.0	2.0	-6.751553703
sample_094_PC	16	34573149	36101193	0.4971039248	27	0.09396248569	1.541162291	14757	1.20243771	8	4.0	4.0	-6.733795282999999
sample_094_PC	16	46386441	46401545	0.44799717240000003	19	0.1110802092	2.679241742	7272	0.6786516947	16	9.0	7.0	-6.733794521
sample_094_PC	16	46617581	90106346	0.49917346170000004	638	0.0528237927	1.036749034	1399499	0.3201406188	4	2.0	2.0	-6.733270576000001
sample_094_PC	17	137603	22524265	0.49915935009999995	776	0.05376428296	1.045218028	1446989	0.2899578385	4	2.0	2.0	-6.7453640770000005
sample_094_PC	17	25074459	26963326	0.4991086859	9	0.08652135252999998	2.140966835	3153	1.234591988	14	7.0	7.0	-6.734372457999999
sample_094_PC	17	26963349	64593460	0.4992864871	622	0.04794279833000001	1.0451080179999999	2035929	0.3224871487	4	2.0	2.0	-6.74931751
sample_094_PC	17	64829036	65100961	0.2196022134	9	0.1425749316	1.0347015929999999	13578	0.3683670529	5	5.0	0.0	-6.761658736
sample_094_PC	17	65541780	83094142	0.498936924	556	0.046300233909999995	1.0480060979999999	1016688	0.2932134867	4	2.0	2.0	-6.749242893
sample_094_PC	18	47492	15005737	0.46690568270000005	243	0.05200540635	0.9415022114	391601	0.3016030751	3	2.0	1.0	-7.02389279
sample_094_PC	18	21404063	80160338	0.4993621707	423	0.048218853990000005	0.9536372401000001	946680	0.27237879649999996	3	2.0	1.0	-8.319718587999999
sample_094_PC	19	281360	24162976	0.4992390184	1295	0.0525634373	0.9562879034	2236007	0.25797341890000003	4	2.0	2.0	-7.871304436
sample_094_PC	19	27963443	58563286	0.4990014758	1551	0.05477367835	0.9443185014	2645635	0.2550248007	3	2.0	1.0	-7.7028906379999995
sample_094_PC	20	275932	26081578	0.4733742535	340	0.045701163899999994	1.05567227	633647	0.2999941606	4	2.0	2.0	-6.989610046
sample_094_PC	20	28588753	30494270	0.4691213258	85	0.07119031383999999	1.033782855	14155	0.4063555178	4	2.0	2.0	-6.843875612000001
sample_094_PC	20	30537916	64327768	0.49938019380000004	489	0.04801590113	1.067756561	1375913	0.2998101106	4	2.0	2.0	-6.9305347070000005
sample_094_PC	21	8228746	10649858	0.47285227729999996	37	0.08600309897	1.145564961	22145	1.08657496	5	3.0	2.0	-6.781724799
sample_094_PC	21	13384473	18858178	0.3257113837	45	0.0786119995	0.728682037	55048	0.262542889	2	2.0	0.0	-7.150060214
sample_094_PC	21	21280537	46547064	0.4993254357	709	0.04572703004	1.030991515	970699	0.2953231624	4	2.0	2.0	-6.737435952999999
sample_094_PC	22	10703752	12693994	0.49581219509999996	16	0.04365045819	1.015304062	11073	0.37215629170000003	4	2.0	2.0	-6.742096199
sample_094_PC	22	15612616	17547967	0.474461852	60	0.057187875529999994	1.000356876	65924	0.312039105	4	2.0	2.0	-6.865036142999999
sample_094_PC	22	17688884	20354704	0.3208041173	106	0.0966062878	0.9884610129000001	150843	0.332033962	3	3.0	0.0	-6.832000817999999
sample_094_PC	22	20355284	20364235	0.3704259968	25	0.06239257433999999	0.6813343517	7917	0.1982445021	4	3.0	1.0	-6.787819094
sample_094_PC	22	20367493	26657414	0.2751012589	306	0.07151961845	1.053726277	404157	0.3002134296	4	4.0	0.0	-6.748935209
sample_094_PC	22	26658235	27919269	0.2404387078	26	0.05120073617	0.6216543937	21972	0.2568467696	3	3.0	0.0	-8.911986187
sample_094_PC	22	27982484	50772964	0.2662044916	600	0.05991749437999999	1.035354777	1241394	0.2777541687	4	4.0	0.0	-6.734656532000001
sample_094_PC	X	290695	52862710	0.3583444876	50	0.06591418044	1.081833476	963676	0.34843246780000003	2			-4.462122352
sample_094_PC	X	65956717	156025024	0.4584144375	36	0.0794148191	1.016720648	1538966	0.33869179950000006	2			-4.176873425
sample_094_PC	Y	9468442	11722112	0.485740956	59	0.1015678754	1.307322948	13088	0.9617433784999999	3			-4.014045366
sample_094_PC	Y	26436774	26437116	0.4093055145	4	0.043369536160000006	0.6543642833	342	0.11919359759999999	0			-4.013509292
sample_095_PC	1	129285	121397956	0.43264962240000004	1173	0.06656784116	0.8784245419	3106738	0.8722301066	3	2.0	1.0	-6.740166717999999
sample_095_PC	1	125181591	156768177	0.49943094810000005	220	0.05598210368	0.8513236537000001	691332	0.3391298634	3	2.0	1.0	-7.6967999879999995
sample_095_PC	1	156815190	216519327	0.40210351240000003	643	0.06239988589	1.239966515	1556575	0.45379669409999995	6	4.0	2.0	-6.756333778999999
sample_095_PC	1	216567972	248559438	0.4992640403	374	0.05502772165	0.9903767591	782098	0.3142910405	4	2.0	2.0	-6.751748626
sample_095_PC	1	248573992	248826485	0.498454399	12	0.1351291189	0.9412708517	11167	0.25312563039999997	4	2.0	2.0	-6.741794842000001
sample_095_PC	2	242793	91739322	0.4991417414	689	0.052679688339999996	0.9964379134	1744782	0.33391499329999996	4	2.0	2.0	-6.739923227
sample_095_PC	2	94603800	105099808	0.3939990054	176	0.08407061638	1.1950492990000001	338070	0.42401730130000004	6	4.0	2.0	-6.8148553629999995
sample_095_PC	2	105272892	115064709	0.49901909130000005	81	0.06902441195	0.839450677	205335	0.29812722059999996	3	2.0	1.0	-7.42005381
sample_095_PC	2	115791244	147899548	0.3551826386	141	0.08024120805	0.7512603439	350710	0.2554206622	2	2.0	0.0	-6.804134487000001
sample_095_PC	2	147958859	241900417	0.4992617267	884	0.04947143642	1.007195807	2402864	0.3309530254	4	2.0	2.0	-6.758546715
sample_095_PC	3	344564	89472543	0.3946238522	730	0.06548048748	1.265989904	2049207	0.4326870811	6	4.0	2.0	-6.761680439
sample_095_PC	3	91483878	156810476	0.3951072263	465	0.06695060666000001	1.256527478	1320463	0.44522139299999997	6	4.0	2.0	-6.7357323860000005
sample_095_PC	3	156826795	198215256	0.4993715018	430	0.05166189905	1.008590528	813376	0.3413319022	4	2.0	2.0	-6.748198666
sample_095_PC	4	212656	36339190	0.4275842288	304	0.05710657561000001	1.181819844	639093	0.3955476171	5	3.0	2.0	-7.077639978
sample_095_PC	4	36343755	49061855	0.4995699106	89	0.037343773999999996	1.016428474	228402	0.3114658686	4	2.0	2.0	-6.753588657000001
sample_095_PC	4	49102464	49711528	0.4781299332	36	0.1034744467	1.063873015	5654	0.3392076736	4	2.0	2.0	-6.771813112
sample_095_PC	4	51886646	112455987	0.49891632469999997	450	0.057040538079999994	0.9939718113	959949	0.3127596016	4	2.0	2.0	-6.74739462
sample_095_PC	4	112560990	128030742	0.33059722420000004	85	0.08550605987	0.7340986726000001	229223	0.2227936805	2	2.0	0.0	-6.783992016
sample_095_PC	4	128872087	189941027	0.20896412329999997	274	0.06098855911	0.9938608531	725512	0.2882026249	4	4.0	0.0	-6.9669107089999995
sample_095_PC	4	189955040	190042129	0.49312044780000003	10	0.18254911059999998	1.040819816	5100	0.46104705619999997	4	2.0	2.0	-6.734272617999999
sample_095_PC	5	163151	44310390	0.3652467705	339	0.06528236201	1.3468436419999998	701833	0.4190154471	7	5.0	2.0	-6.826364018
sample_095_PC	5	49599536	123090137	0.326508711	415	0.08347763919	0.7736803614	950686	0.2890254432	2	2.0	0.0	-7.348498007999999
sample_095_PC	5	126466335	181301172	0.35531293810000003	624	0.06662845071000001	1.346961193	1602592	0.4546272922	7	5.0	2.0	-6.835679826000001
sample_095_PC	6	348906	32641328	0.4991746223	903	0.058035270529999995	0.9972796006999999	946461	0.3502699859	4	2.0	2.0	-6.734438979
sample_095_PC	6	32641349	32642401	0.255803834	11	0.132965409	0.637506156	828	0.46815650579999996	4	4.0	0.0	-6.736697651
sample_095_PC	6	32642493	60487804	0.4991834043	427	0.055743443729999995	1.04096381	910109	0.35934647210000004	4	2.0	2.0	-6.933487186
sample_095_PC	6	61574342	123547520	0.32315905629999997	268	0.08031098229	0.7649359589	801864	0.246186417	2	2.0	0.0	-7.086732996
sample_095_PC	6	123548462	170583760	0.4992863937	433	0.05347628532	1.018263867	893163	0.3105052322	4	2.0	2.0	-6.826171126
sample_095_PC	7	31439	57469817	0.3373735723	675	0.06648807763999999	1.4382724219999998	1310433	0.4920565265	8	6.0	2.0	-7.0378585010000005
sample_095_PC	7	62275041	100813656	0.2720528553	351	0.08234294674999999	1.288928459	898730	0.510320872	6	5.0	1.0	-6.856989474
sample_095_PC	7	100951719	100972078	0.423083834	102	0.05166129631	1.135589017	11249	0.3565744621	3	2.0	1.0	-6.743741543
sample_095_PC	7	100991195	159144683	0.2879876478	648	0.06737036046	1.335543635	1470223	0.45172313189999996	7	6.0	1.0	-6.9582070929999995
sample_095_PC	8	431344	2085447	0.4721527939	36	0.03811981945	1.586134474	34779	0.4602170257	9	5.0	4.0	-6.786504895
sample_095_PC	8	2950261	31167138	0.2466486501	384	0.07488460226	1.025388213	616763	0.3648318231	4	4.0	0.0	-6.81113252
sample_095_PC	8	32595840	43503866	0.3769993176	60	0.06060317345	1.4068480209999998	246451	0.4524613053	7	5.0	2.0	-6.779942482
sample_095_PC	8	47798163	130785322	0.2938295261	372	0.07359042079	1.288272647	1145834	0.4160238311	6	5.0	1.0	-6.938011587999999
sample_095_PC	8	131953781	142176399	0.2225338156	110	0.0719966082	1.235287917	167927	0.4165262794	6	6.0	0.0	-6.818786625
sample_095_PC	8	142229454	144946051	0.3139078	177	0.056832676070000004	1.274825809	308418	0.4436789551	6	5.0	1.0	-6.784184087000001
sample_095_PC	9	117120	43111222	0.49654810880000005	372	0.07275854342	0.8897152876000001	766702	0.2701601265	3	2.0	1.0	-7.352732334
sample_095_PC	9	61192988	138175541	0.4613303375	942	0.056949446960000004	0.9073003041	2153923	0.3019391777	3	2.0	1.0	-7.601868269
sample_095_PC	10	47876	38982383	0.4395288685	368	0.06533249094	0.8860596264	710538	0.2704830027	3	2.0	1.0	-6.820770822999999
sample_095_PC	10	41879458	133689501	0.49919040159999994	876	0.06644214668	0.9003123729000001	2104202	0.30752432329999996	3	2.0	1.0	-7.862095334
sample_095_PC	11	133621	50422246	0.4976220997	809	0.05831256421	0.8977733098	1496973	0.3102363307	3	2.0	1.0	-7.729321647999999
sample_095_PC	11	54591798	134332142	0.42916933939999996	1072	0.059996062479999994	0.9085610648000001	2522260	0.3190974271	3	2.0	1.0	-7.3936830979999995
sample_095_PC	12	14838	32986474	0.4072635529	539	0.06827924253999999	1.231663553	1068849	0.4002360283	6	4.0	2.0	-6.78148309
sample_095_PC	12	38839969	116019999	0.498927713	798	0.05266685419	0.9999795943	2133561	0.49609632130000003	4	2.0	2.0	-6.733282793
sample_095_PC	12	116575951	116576197	0.2111724377	33	0.026610760530000003	2.344458334	246	0.2892928529	10	9.0	1.0	-6.733579586
sample_095_PC	12	116737803	133121355	0.4994305823	280	0.0472033425	1.009130249	605234	0.3439775178	4	2.0	2.0	-6.739774842
sample_095_PC	13	18174042	18665706	0.41611989619999995	59	0.09361190822999998	0.7458994667000001	18781	0.3214867446	3	2.0	1.0	-6.811748431
sample_095_PC	13	18667202	35947296	0.4992133211	235	0.06029325136	1.1111204129999999	428835	0.3403795128	5	3.0	2.0	-7.220739552
sample_095_PC	13	36170892	114018959	0.327389159	393	0.07517566539	0.7538807539	932143	0.2773808979	2	2.0	0.0	-6.79405303
sample_095_PC	14	18635261	50005687	0.49914116119999996	318	0.05989252786	0.9939652243000001	803767	0.3282085156	4	2.0	2.0	-6.739829876
sample_095_PC	14	50312971	52632184	0.3050108978	32	0.07737611717000001	0.7612508416	78987	0.2230325772	2	2.0	0.0	-6.805853077999999
sample_095_PC	14	52666318	92454027	0.49886048340000005	357	0.07457824902	0.897241332	951789	0.2960531991	3	2.0	1.0	-7.433121227000001
sample_095_PC	14	92515262	106802973	0.4783256261	379	0.061307588909999995	1.018503822	579128	0.34523814350000004	4	2.0	2.0	-6.83083727
sample_095_PC	15	19900241	101975054	0.499011165	1022	0.07237331527	0.9088888098000001	2576749	0.3338966107	3	2.0	1.0	-7.904839615
sample_095_PC	16	33287	36100891	0.4472849407	654	0.05957290203	1.103073135	1565007	0.4301602545	5	3.0	2.0	-6.788632497999999
sample_095_PC	16	46386441	48497653	0.49909673039999997	33	0.08458019101	1.323854916	70754	0.4464555417	6	3.0	3.0	-6.751772356
sample_095_PC	16	49280926	90106288	0.2952364399	591	0.07183406346	0.8899147609999999	1129472	0.3274598364	3	3.0	0.0	-6.8337225020000005
sample_095_PC	17	147688	21298960	0.499182795	675	0.052275390379999995	1.019925306	1278500	0.3532478662	4	2.0	2.0	-6.771983898999999
sample_095_PC	17	21298998	22568603	0.496536153	50	0.09213625447000001	1.169892753	13112	2.743450826	6	3.0	3.0	-6.734364267
sample_095_PC	17	25389878	83221135	0.49918186740000003	1121	0.05172481062	1.022994057	2734372	0.3696310721	4	2.0	2.0	-6.86018902
sample_095_PC	18	49034	15197489	0.4992344453	215	0.05934913039	0.9963035947	356140	0.2944665842	4	2.0	2.0	-6.7346709339999995
sample_095_PC	18	21384325	79714921	0.4993602358	350	0.050950240269999995	0.9955898106000001	846555	0.2885348431	4	2.0	2.0	-6.741821985
sample_095_PC	19	282753	24163431	0.4957537347	1056	0.051631146280000005	1.0279240509999998	2067526	0.3916676686	4	2.0	2.0	-6.806448532999999
sample_095_PC	19	29527145	58571238	0.4921831261	1194	0.04911096141	1.028722193	2447514	0.410860468	4	2.0	2.0	-6.82910199
sample_095_PC	20	227262	26081551	0.4993143229	227	0.05432663921	1.01408608	562623	0.33172414100000003	4	2.0	2.0	-6.760068238
